Time (s),Altitude (ft),"Vertical Speed (fps, +up)",Pitch (deg),Throttle,Fuel Mass (lbs),Lat Vel Body (fps),GridFin Cmd,Burn Phase
20.866666666666667,67839.02481753752,-914.8700615415084,42.42819448445956,0.0,300000.0,153.15303027571431,-0.19924569624190935,0
20.875,67831.3997676,-915.1346541494149,41.586117345696444,0.0,300000.0,153.9299995033782,-0.14759173034870976,0
20.883333333333333,67823.77251268178,-915.3992540558171,40.74412695176173,0.0,300000.0,154.69483800558197,-0.0962750157396619,0
20.891666666666666,67816.14305271953,-915.6638612745389,39.902144056259495,0.0,300000.0,155.4474800986948,-0.04528914457196809,0
20.9,67808.51138766855,-915.928475820325,39.060088977559275,0.0,300000.0,156.18785712685008,0.005372281315482397,0
20.90833333333333,67800.87751745433,-916.1930977088379,38.2178816670606,0.0,300000.0,156.91589735435855,0.05571564620378533,0
20.916666666666668,67793.2414420098,-916.4577269566546,37.37544176958883,0.0,300000.0,157.6315258623566,0.10574731679782534,0
20.925,67785.60316129029,-916.7223635812672,36.53268867684096,0.0,300000.0,158.3346644496057,0.15547363897359157,0
20.933333333333334,67777.96267522126,-916.9870076010823,35.689541574681265,0.0,300000.0,159.02523153736405,0.20490093491790073,0
20.941666666666666,67770.31998375058,-917.2516590354173,34.845919484985195,0.0,300000.0,159.70314207825982,0.2540355006158723,0
20.95,67762.67508681118,-917.516317907772,34.001741302642024,0.0,300000.0,160.3683057829652,0.30288364539169566,0
20.958333333333332,67755.02798433602,-917.780984239404,33.15692582290291,0.0,300000.0,161.02063106602276,0.35145162356505866,0
20.966666666666665,67747.37867627293,-918.0456580518871,32.31139177445658,0.0,300000.0,161.66002313981426,0.39974564096469667,0
20.975,67739.72716255859,-918.3103393681283,31.46505784700409,0.0,300000.0,162.28638311810988,0.44777186966234783,0
20.983333333333334,67732.07344311476,-918.5750282119479,30.617842713530955,0.0,300000.0,162.899608165391,0.4955364468110388,0
20.991666666666667,67724.41751790047,-918.8397246080694,29.7696650498809,0.0,300000.0,163.49959142897546,0.543045473550464,0
21.0,67716.75938684121,-919.1044285821264,28.920443551887868,0.0,300000.0,164.08622197499395,0.5903050140664869,0
21.008333333333333,67709.09904986992,-919.3691401606591,28.07009695032062,0.0,300000.0,164.65938472821077,0.6373210947890526,0
21.016666666666666,67701.43650693074,-919.6338593711125,27.218544023864926,0.0,300000.0,165.2189604157056,0.6840997037140388,0
21.025,67693.7717579566,-919.8985862418403,26.36570361034518,0.0,300000.0,165.76482551443019,0.7306467898360536,0
21.03333333333333,67686.10480288789,-920.1633208021012,25.511494616364853,0.0,300000.0,166.29685220267132,0.7769682626805952,0
21.041666666666668,67678.43564165384,-920.4280630820572,24.65583602552712,0.0,300000.0,166.81490831545474,0.8230699919251827,0
